book_id,authors,year,title,language_code,image_url,genres
6525,K.A. Linde,2012.0,"Avoiding Responsibility (Avoiding, #2)",en-US,https://images.gr-assets.com/books/1351018683m/13560262.jpg,Fantasy|Urban Fantasy|Fantasy|Paranormal|Fantasy|Paranormal|Witches|Fantasy|Magic
6526,Kevin Henkes,2004.0,Kitten's First Full Moon,eng,https://images.gr-assets.com/books/1400866970m/237665.jpg,Paranormal|Vampires|Young Adult|Fantasy|Fantasy|Paranormal
6527,"Brian K. Vaughan, Fiona Staples",2016.0,"Saga, Vol. 6 (Saga, #6)",eng,https://images.gr-assets.com/books/1486028997m/28862528.jpg,Horror|Fantasy|Fiction
6528,Debbie Macomber,2005.0,"A Good Yarn (Blossom Street, #2)",en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Fiction|Historical|Historical Fiction|World War II|Holocaust|Cultural|Hungary|European Literature|Hungarian Literature
6529,Richard Castle,2010.0,"Naked Heat (Nikki Heat, #2)",en-US,https://images.gr-assets.com/books/1327874198m/7776678.jpg,Fantasy|Young Adult|Romance
6530,William Shakespeare,1589.0,Titus Andronicus,en-US,https://images.gr-assets.com/books/1397028943m/72978.jpg,Poetry|Classics|Medievalism|Romanticism|Literature|18th Century|Literature|Fiction|European Literature|British Literature|Literature|English Literature|Academic|School|Literature|19th Century
6531,L.J. Smith,2008.0,"The Initiation / The Captive Part I (The Secret Circle, #1-2)",eng,https://images.gr-assets.com/books/1341591862m/3099780.jpg,Romance|Romance|Contemporary Romance|Contemporary|Humor|Funny
6532,R.L. Stine,1993.0,"Night of the Living Dummy (Goosebumps, #7)",,https://images.gr-assets.com/books/1328867793m/125564.jpg,Fantasy|Young Adult|Short Stories|Fantasy|Paranormal|Fantasy|Urban Fantasy
6533,Jeffrey Archer,1977.0,"Shall We Tell the President? (Kane & Abel, #3)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,
6534,Charlaine Harris,2009.0,"Grave Secret (Harper Connelly, #4)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Young Adult|Contemporary|Realistic Fiction|Fiction
6535,Peter Shaffer,1973.0,Equus,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Science Fiction|Fiction|Apocalyptic|Post Apocalyptic|Science Fiction|Dystopia|Cultural|France|Science Fiction|Apocalyptic
6536,Raymond E. Feist,1998.0,"Shards of a Broken Crown (The Serpentwar Saga, #4)",,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Fantasy|Young Adult|Fantasy|Dragons|Fiction|Childrens
6537,"Chris Colfer, Brandon Dorman",2013.0,"The Enchantress Returns (The Land of Stories, #2)",eng,https://images.gr-assets.com/books/1364843824m/17722973.jpg,Romance|Paranormal Romance|Fantasy|Paranormal|Romance|Fantasy|Paranormal|Shapeshifters|Fantasy|Urban Fantasy
6538,Charlie N. Holmberg,2015.0,"The Master Magician (The Paper Magician Trilogy, #3)",en-GB,https://images.gr-assets.com/books/1422130439m/23485372.jpg,Historical|Historical Fiction|Young Adult|Adventure|Historical|Fiction|Adventure|Pirates
6539,Dean Koontz,2001.0,One Door Away from Heaven,en-US,https://images.gr-assets.com/books/1308459846m/15746.jpg,Fiction|Historical|Historical Fiction
6540,Lisa Kleypas,2010.0,"Love in the Afternoon (The Hathaways, #5)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Fantasy|Young Adult|Childrens|Adventure|Fantasy|Magic
6541,"Joseph Delaney, Patrick  Arrasmith",2007.0,"Attack of the Fiend (The Last Apprentice / Wardstone Chronicles, #4)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Science|Nonfiction|Science|Physics|Biography|Philosophy|Writing|Essays
6542,Jennifer Probst,2012.0,"The Marriage Trap (Marriage to a Billionaire, #2)",eng,https://images.gr-assets.com/books/1346736227m/14165516.jpg,Fantasy|Mythology|Young Adult|Fantasy|Mythology|Greek Mythology|Romance
6543,"Sam Smith, Doug Grud",1992.0,The Jordan Rules,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Fantasy|Fantasy|Epic Fantasy|Fantasy|High Fantasy|Fiction|Fantasy|Dragons
6544,Michelle Moran,2008.0,The Heretic Queen,eng,https://images.gr-assets.com/books/1422755729m/2897258.jpg,Classics|Literature
6545,John Ortberg,2001.0,"If You Want to Walk on Water, You've Got to Get Out of the Boat",,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Fantasy|Young Adult|Fiction|Horror
6546,Janice Y.K. Lee,2008.0,The Piano Teacher,en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Self Help|Psychology|Nonfiction|Self Help|Personal Development
6547,Livia E. Bitton-Jackson,1997.0,I Have Lived a Thousand Years,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Nonfiction|Art|Adult
6548,"Roy F. Baumeister, John Tierney",2011.0,Willpower: Rediscovering the Greatest Human Strength,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,European Literature|Romanian Literature|Classics|Fiction|War
6549,Tami Hoag,2010.0,"Secrets to the Grave (Oak Knoll, #2)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Sequential Art|Comics|Sequential Art|Graphic Novels|Superheroes|Marvel|Comics|Superheroes|Comics|Comic Book|Graphic Novels Comics|Marvel|X Men
6550,Caragh M. O'Brien,2011.0,"Prized (Birthmarked, #2)",en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Fiction|Classics|Literature|Novels|European Literature|British Literature|Literature|20th Century|Literary Fiction|Literature|English Literature|Literature|19th Century|European Literature|Polish Literature
6551,Piers Anthony,1985.0,"With a Tangled Skein (Incarnations of Immortality, #3)",en-GB,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Plays|Historical|Historical Fiction|Drama|Fiction|Classics|Plays|Theatre|Historical
6552,Anita Shreve,2007.0,Body Surfing,en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Nonfiction|History|Humor|Humanities|Language|Humanities|Linguistics
6553,"Ford Madox Ford, Kenneth Womack, William Baker",1915.0,The Good Soldier,,https://images.gr-assets.com/books/1389213508m/7628.jpg,Historical|Historical Fiction|Historical|Fiction|English History|Tudor Period|European Literature|British Literature|Romance|Adult|Romance|Historical Romance|Adult Fiction|Cultural|Scotland
6554,"Margaret Weis, Tracy Hickman",1993.0,"Into the Labyrinth (The Death Gate Cycle, #6)",en-US,https://images.gr-assets.com/books/1327837279m/28484.jpg,Romance|Science Fiction|Science Fiction|Aliens|Adult Fiction|Erotica|Fantasy|Paranormal|Romance|Paranormal Romance
6555,J.L. Bourne,2004.0,"Day by Day Armageddon (Day by Day Armageddon,#1)",eng,https://images.gr-assets.com/books/1474936945m/74821.jpg,Romance|Fantasy|Fantasy|Mythology|Romance|Paranormal Romance|Fantasy|Paranormal
6556,"Stan Berenstain, Jan Berenstain",1987.0,The Berenstain Bears' Trouble at School,en-US,https://images.gr-assets.com/books/1344369313m/1129315.jpg,Mystery|Drama|Contemporary|Adult|Fiction|Young Adult
6557,"Robin Furth, Stephen King, Peter Straub, Tony Shasteen, Nei Ruffino",2009.0,The Talisman (Volume 1): The Road of Trials,en-US,https://images.gr-assets.com/books/1320441659m/6907672.jpg,Fantasy|Fantasy|Dragons|Young Adult|Romance|Fiction|Fantasy|Magic
6558,David Brin,1980.0,"Sundiver (The Uplift Saga, #1)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Christian|Christian Fiction|Young Adult|Romance|Contemporary
6559,Stephen Fry,1997.0,Moab Is My Washpot (Memoir #1),eng,https://images.gr-assets.com/books/1327963490m/66857.jpg,Fiction|Contemporary|Womens Fiction|Chick Lit
6560,Meredith Wild,2014.0,"Hardline (Hacker, #3)",eng,https://images.gr-assets.com/books/1402463128m/22454958.jpg,Young Adult|Contemporary|Romance|Music|Fiction
6561,John Sandford,1991.0,"Eyes of Prey (Lucas Davenport, #3)",en-US,https://images.gr-assets.com/books/1400408527m/37297.jpg,Fantasy|Fiction|Childrens|Middle Grade|Childrens|Adventure
6562,Peter Lerangis,2012.0,"The Dead of Night (The 39 Clues: Cahills vs. Vespers, #3)",eng,https://images.gr-assets.com/books/1331686275m/11512688.jpg,Fantasy|Fantasy|Epic Fantasy|Fiction|Fantasy|High Fantasy|Fantasy|Magic
6563,Ellen Schreiber,2005.0,"Kissing Coffins (Vampire Kisses, #2)",en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Young Adult|Fiction|Realistic Fiction|Childrens|Childrens|Middle Grade
6564,Sebastian Junger,2010.0,War,eng,https://images.gr-assets.com/books/1344271278m/7519640.jpg,Fiction|Contemporary|Literary Fiction
6565,John Corey Whaley,2011.0,Where Things Come Back,eng,https://images.gr-assets.com/books/1330581469m/8563789.jpg,Fantasy|Young Adult|Romance
6566,Anita Shreve,2005.0,A Wedding in December,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Fiction|Historical|Historical Fiction|Cultural|France|Roman
6567,Simon Singh,2004.0,Big Bang: The Origin of the Universe,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Fiction|Young Adult|Young Adult|Coming Of Age
6568,"Alan Moore, Kevin O'Neill",2003.0,"The League of Extraordinary Gentlemen, Vol. 2",eng,https://images.gr-assets.com/books/1327904678m/107007.jpg,Fantasy|Fiction|Childrens|Classics
6569,Jacqueline Winspear,2004.0,"Birds of a Feather (Maisie Dobbs, #2)",en-US,https://images.gr-assets.com/books/1386728383m/83083.jpg,Fiction|Historical|Historical Fiction|Humor|Novels|Historical|Literature
6570,Shiv Khera,1998.0,You Can Win: A Step by Step Tool for Top Achievers,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Philosophy|Religion|Nonfiction|Classics|Religion|Theology|Religion|Christianity|Spirituality
6571,John Flanagan,2011.0,"The Outcasts (Brotherband Chronicles, #1)",eng,https://images.gr-assets.com/books/1327968303m/10551947.jpg,Fantasy|Dungeons and Dragons|Forgotten Realms|Fiction
6572,Umberto Eco,2007.0,On Ugliness,,https://images.gr-assets.com/books/1320443510m/520738.jpg,Historical|Historical Fiction|Fiction
6573,Leil Lowndes,1999.0,How to Talk to Anyone: 92 Little Tricks for Big Success in Relationships,en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Young Adult|Fantasy|Paranormal|Fantasy
6574,Gosho Aoyama,1994.0,"Case Closed, Vol. 1",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Fantasy|Paranormal|Romance|Paranormal|Angels|Fantasy|Young Adult|Romance|Paranormal Romance
6575,C.S. Lewis,1943.0,The Abolition of Man,en-US,https://images.gr-assets.com/books/1418843138m/79428.jpg,Fantasy|Childrens|Middle Grade|Young Adult|Fiction|Adventure|Childrens
6576,Yoshihiro Togashi,1990.0,"Yu Yu Hakusho, Volume 1: Goodbye, Material World! (Yu Yu Hakusho, #1)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Young Adult|Mystery|Thriller|Fiction
6577,Philippa Gregory,2014.0,"The King's Curse (The Plantagenet and Tudor Novels, #7)",eng,https://images.gr-assets.com/books/1405267460m/15849910.jpg,Romance|Romance|Contemporary Romance|Contemporary
6578,Robin Hobb,2005.0,"Shaman's Crossing (Soldier Son, #1)",,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Fantasy|Young Adult|Fiction|Fantasy|Magic
6579,Joshilyn Jackson,2005.0,Gods in Alabama,en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Young Adult|Romance|Contemporary|Womens Fiction|Chick Lit|Realistic Fiction
6580,Sue Grafton,2009.0,"U Is for Undertow (Kinsey Millhone, #21)",en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Romance|Romance|Contemporary Romance|Contemporary|Adult
6581,R.A. Salvatore,1993.0,"Passage to Dawn (Forgotten Realms: Legacy of the Drow, #4; Legend of Drizzt, #10)",eng,https://images.gr-assets.com/books/1312023199m/111023.jpg,Fantasy|Supernatural|Young Adult|Fantasy|Young Adult|High School
6582,L.A. Meyer,2002.0,"Bloody Jack (Bloody Jack, #1)",eng,https://images.gr-assets.com/books/1392868382m/295649.jpg,Romance|Dark|Did Not Finish|New Adult|Contemporary
6583,Phil Knight,2016.0,Shoe Dog: A Memoir by the Creator of NIKE,eng,https://images.gr-assets.com/books/1457284880m/27220736.jpg,
6584,Paul Pilkington,2011.0,"The One You Love (Emma Holden Suspense Mystery, #1)",eng,https://images.gr-assets.com/books/1328103463m/11981168.jpg,Young Adult|Paranormal|Vampires|Fantasy|Fantasy|Paranormal
6585,J.D. Robb,2005.0,"Survivor In Death (In Death, #20)",en-US,https://images.gr-assets.com/books/1298296888m/109367.jpg,Science Fiction|Cultural|Russia|Fiction|Science Fiction|Dystopia|Literature|Russian Literature
6586,Andrew Loomis,1943.0,Figure Drawing for All It's Worth (How to draw and paint),,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Historical|Historical Fiction|Fiction|Fantasy|Mythology|Historical|Romance
6587,Sarah Waters,1999.0,Affinity,eng,https://images.gr-assets.com/books/1328087803m/72929.jpg,Young Adult|Romance|Contemporary|Womens Fiction|Chick Lit
6588,Pat Conroy,1969.0,The Water is Wide: A Memoir,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Fiction|Womens Fiction|Chick Lit|American|Southern|Romance
6589,Clive Cussler,1974.0,"Iceberg (Dirk Pitt, #3)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Womens Fiction|Chick Lit|Fiction|Fantasy|Romance
6590,Bill Watterson,1990.0,The Authoritative Calvin and Hobbes: A Calvin and Hobbes Treasury,eng,https://images.gr-assets.com/books/1391114055m/59715.jpg,Spirituality|Self Help|Nonfiction
6591,Tim Winton,1991.0,Cloudstreet,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Romance|Romance|Paranormal Romance|Science Fiction|Time Travel|Fantasy|Paranormal|Romance|Historical Romance|Fantasy
6592,Jack Ketchum,1989.0,The Girl Next Door,en-GB,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Classics|Romance|Fiction|Historical|Medieval|Mythology|Arthurian
6593,Carlos Castaneda,1968.0,A Separate Reality,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Mystery|Classics|Fiction|Short Stories|Mystery|Crime
6594,"Natsuo Kirino, Stephen Snyder",1997.0,Out,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Classics|Fiction|European Literature|Spanish Literature
6595,"Philippa Pearce, Susan Einzig",1958.0,Tom's Midnight Garden,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Young Adult|Mystery|Realistic Fiction|Fiction|Lgbt|Contemporary
6596,Anne Bishop,2014.0,"Murder of Crows (The Others, #2)",eng,https://images.gr-assets.com/books/1371752568m/17563080.jpg,Historical|Historical Fiction|Fantasy|Young Adult|Fiction|Historical
6597,"Cassandra Clare, Sarah Rees Brennan",2013.0,"What Really Happened in Peru (The Bane Chronicles, #1)",eng,https://images.gr-assets.com/books/1366745722m/17334079.jpg,Fantasy|Young Adult|Romance|Fantasy|Magic
6598,Kevin Stein,1989.0,"Brothers Majere (Dragonlance: Preludes, #3)",,https://images.gr-assets.com/books/1312057416m/92871.jpg,Romance|Historical Romance|Romance|Historical|Historical|Historical Fiction|Historical|Regency|Fiction
6599,"David  Perlmutter, Kristin Loberg",2013.0,"Grain Brain: The Surprising Truth about Wheat, Carbs,  and Sugar--Your Brain's Silent Killers",eng,https://images.gr-assets.com/books/1395680212m/17333302.jpg,Poetry|Fiction|Humor|Classics|Animals
6600,Annie Dillard,1974.0,Pilgrim at Tinker Creek,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Fantasy|Animals
6601,Raymond E. Feist,1989.0,"Prince of the Blood (Krondor's Sons, #1)",en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Classics|Fiction|Humor|Short Stories|Literature|Religion
6602,Roger Zelazny,1978.0,The Courts of Chaos (The Chronicles of Amber #5),eng,https://images.gr-assets.com/books/1417786728m/359581.jpg,Fantasy|Young Adult|Fantasy|Magic|Fantasy|Paranormal
6603,"Daron Acemoğlu, James A. Robinson",2012.0,"Why Nations Fail: The Origins of Power, Prosperity, and Poverty",,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Sequential Art|Manga|Fantasy|Sequential Art|Graphic Novels|Sequential Art|Comics|Manga|Shonen
6604,"Isabel Allende, Margaret Sayers Peden",2005.0,Zorro,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Young Adult|Fiction|Realistic Fiction|Historical|Historical Fiction|Childrens|Middle Grade
6605,Marti Olsen Laney,2002.0,The Introvert Advantage: How to Thrive in an Extrovert World,eng,https://images.gr-assets.com/books/1348042078m/49322.jpg,Young Adult|Mystery|Thriller|Adventure|Fiction|Christian
6606,"Garth Ennis, Steve Dillon",1998.0,"Preacher, Volume 5: Dixie Fried",eng,https://images.gr-assets.com/books/1309916427m/102956.jpg,Mystery|Fiction|Humor|Womens Fiction|Chick Lit|Romance
6607,"D.H. Lawrence, Daphne Merkin",1915.0,The Rainbow,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Science Fiction|Space|Space Opera|Fiction|War|Military Fiction
6608,Kathryn Lasky,2003.0,"The Capture (Guardians of Ga'Hoole, #1)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Historical|Historical Fiction|Christian Fiction|Fiction|Christian|Historical
6609,Gary Taubes,2010.0,Why We Get Fat: And What to Do About It,en-GB,https://images.gr-assets.com/books/1320563681m/8727466.jpg,Fantasy|Young Adult|Fantasy|Urban Fantasy|Fiction
6610,Sue Grafton,2007.0,"T is for Trespass (Kinsey Millhone, #20)",en-US,https://images.gr-assets.com/books/1266546923m/410445.jpg,Young Adult|Contemporary|Romance|Realistic Fiction
6611,"Garth Ennis, Steve Dillon, Steve Pugh, Matt Hollingsworth, Carlos Ezquerra, Richard Case",1998.0,"Preacher, Volume 4: Ancient History",eng,https://images.gr-assets.com/books/1309916054m/95395.jpg,Horror|Zombies|Horror|Young Adult|Romance|Science Fiction|Dystopia
6612,John M. Barry,2004.0,The Great Influenza: The Story of the Deadliest Pandemic in History,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Fantasy|Paranormal|Romance|Paranormal Romance|Paranormal|Shapeshifters|Romance|Fantasy|Urban Fantasy
6613,"Paul Hattaway, Brother Yun",2000.0,The Heavenly Man: The Remarkable True Story of Chinese Christian Brother Yun,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Autobiography|Memoir|Nonfiction|Biography|Biography Memoir
