book_id,title,book_rating,genres
998133,The Gathering,3.04,Fantasy|European Literature|Polish Literature|Historical|Historical Fiction|Fiction|Historical
2642070,sTORI Telling,3.62,Science Fiction|Science Fiction|Time Travel|Historical|Historical Fiction|Young Adult|Fantasy
17333277,"Cross My Heart (Alex Cross, #21)",4.03,Fiction|Humor|Classics|Literature
11324722,The Righteous Mind: Why Good People are Divided by Politics and Religion,4.16,Nonfiction|Cultural|India|History|Cultural|Asia|Social Issues|Poverty|Book Club|Audiobook|Travel|Sociology|Abandoned
17206,"Lady Friday (The Keys to the Kingdom, #5)",3.91,Fantasy|Young Adult|Romance|Fantasy|Magic|Adventure|Fantasy|High Fantasy
7405450,"Rock Chick Rescue (Rock Chick, #2)",4.31,New Adult|Humor|Funny|Romance|Erotic Romance|Adult Fiction|Erotica|Humor
13490570,"Locke & Key, Vol. 5: Clockworks",4.5,Fiction|Thriller|Horror|Science Fiction|Mystery|Historical|Historical Fiction
3223761,Every Soul a Star,4.1,Young Adult|Science Fiction|Science Fiction|Dystopia|Fiction
146064,Jesus Land,3.97,Romance|Romance|Romantic Suspense|Mystery|Fiction|Romance|Contemporary Romance|Contemporary
138070,Flotsam,4.28,Nonfiction|Humor|Humor|Funny|Humor|Comedy
24483265,"Silent Scream (D.I. Kim Stone, #1)",4.02,Classics|Fiction|Cultural|France|European Literature|French Literature
6534132,The Lion and the Mouse,4.23,Fantasy|Childrens|Fiction|European Literature|Finnish Literature|Classics
133906,The Collected Poems,4.32,Historical|Historical Fiction|Fiction|Historical|Westerns|Romance
12507214,"Girl of Nightmares (Anna, #2)",3.9,Sequential Art|Manga|Fantasy|Sequential Art|Graphic Novels|Romance|Sequential Art|Comics
61905,"Barrayar (Vorkosigan Saga, #7)",4.31,Romance|Womens Fiction|Chick Lit|Contemporary|Romance|Contemporary Romance|Adult|New Adult|Humor|Funny
6612005,"Alice in the Country of Hearts, Vol. 01 (Alice in the Country of Hearts, #1)",4.21,Romance|Historical Romance|Romance|Historical|Historical|Historical Fiction|Historical|Regency
8949,"Lord of the Shadows (Cirque Du Freak, #11)",4.22,Fantasy|Young Adult|Romance|Retellings
30036,"Elric of Melniboné (Elric, #1)",3.89,Romance|Dark|Sociology|Abuse|Contemporary
537375,The Endurance: Shackleton's Legendary Antarctic Expedition,4.31,Mystery|Fiction|Thriller|Mystery|Crime|Thriller|Mystery Thriller
8112318,"The Candymakers (The Candymakers, #1)",4.31,Fantasy|Fantasy|Magic|Fiction|Fantasy|High Fantasy
2617684,Winnie the Pooh and Tigger Too (Disney's Wonderful World of Reading),4.39,Childrens|Classics|Fiction|Historical|Historical Fiction
18285151,"More Than This (More Than, #1)",4.15,Fantasy|Fiction|Fantasy|Urban Fantasy|Humor|Paranormal|Fairies
1169808,"The Fury (The Vampire Diaries, #3)",3.55,Poetry|Classics|Cultural|India|Fiction|Asian Literature|Indian Literature|Philosophy
26200563,Hamilton: The Revolution,4.47,Politics|Nonfiction|History|Philosophy|Sociology
13595638,"Shelter (Mickey Bolitar, #1)",3.92,Fantasy|Animals|Cats|Animals
10594929,"Out of Oz (The Wicked Years, #4)",3.84,Paranormal|Angels|Young Adult|Fantasy|Paranormal|Romance
14469,Selected Stories,4.16,Fiction|Cultural|Australia|Literary Fiction|Novels
3885,The Taste of Home Cookbook,4.25,Fiction|Asian Literature|Indonesian Literature|Novels|Literature|Romance|Drama|Historical|Historical Fiction|Literature|Asian Literature|Adult|Roman
17688,"The Metamorphosis, In the Penal Colony, and Other Stories: The Great Short Works of Franz Kafka",4.02,Romance|M M Romance|Romance|Contemporary|Mystery
31335,Cry to Heaven,3.83,New Adult|Romance|Academic|College|Contemporary
7849034,"Goddess (Starcrossed, #3)",4.24,Plays|Classics|Cultural|France|Drama|Philosophy|Fiction
7828882,"Crave (Fallen Angels, #2)",4.09,Love
460717,The Dogs of War,3.96,Historical|Historical Fiction|Fiction|Cultural|China|Cultural|Asia|Literature|Asian Literature|Historical
66655,"Necroscope (Necroscope, #1)",3.99,Young Adult|Spy Thriller|Espionage|Mystery|Romance
760941,When Rabbit Howls,4.03,Fantasy|Historical|Historical Fiction|Fiction|Historical
10433900,"Variant (Variant, #1)",3.92,Fiction|Classics|Literature|Cultural|France
7520,"Path of the Assassin (Scot Harvath, #2)",4.17,Christian Fiction|Christian|Fiction|Romance|Contemporary
568099,"Waylander (The Drenai Saga, #3)",4.26,Fantasy|Animals|Fiction
6338619,After,3.73,Fiction|Cultural|Canada|Historical|Historical Fiction|Fantasy|Historical|Literature|Canadian Literature
46755,Surfacing,3.45,Fiction|Novels|Literature|Contemporary|Literary Fiction
15733851,You Had Me At Hello,3.79,Classics|Plays|European Literature|Portuguese Literature|Academic|School|Fiction
10256723,Ghost in the Wires: My Adventures as the World's Most Wanted Hacker,3.95,Romance|New Adult|Romance|Contemporary Romance|Contemporary|Disability
35233,"The Wheel of Time: Boxed Set #1 (Wheel of Time, #1-3)",4.43,Fantasy|Young Adult|Romance|Fantasy|Magic
9680114,"Pure (Pure, #1)",3.74,Classics|Fiction|Romance
6621143,Something Like Fate,3.72,Fiction|Classics|Young Adult|Coming Of Age|Literature|Westerns
68521,"Excalibur (The Warlord Chronicles, #3)",4.38,Philosophy|Nonfiction|Writing|Essays|Cultural|France|Classics
7352053,My Name is Mary Sutter,3.81,Art|Nonfiction|Philosophy|Biography|Autobiography|Memoir
116563,"So You Want to Be a Wizard (Young Wizards, #1)",3.8,Biography|Art|Nonfiction|History|Biography Memoir
16326,"Death in the Clouds (Hercule Poirot, #12)",3.78,Fantasy|Fiction|Fantasy|Magic
7313444,"Foreign Influence (Scot Harvath, #9)",4.24,Nonfiction|Autobiography|Memoir|Food and Drink|Food|Food and Drink|Cooking|Biography
2197227,"Cemetery Dance (Pendergast, #9)",4.0,Fantasy|Paranormal|Paranormal|Angels|Romance|New Adult|Romance|Paranormal Romance|Fantasy
7332753,Hitch-22: A Memoir,4.03,Romance|M M Romance|Science Fiction|Dystopia|Romance|Dark
10507,Baudolino,3.71,Short Stories|Fiction|European Literature|Serbian Literature|Literature|Classics|Literature|20th Century|Magical Realism|Death|Literary Fiction|Literature|European Literature
287633,"Dark Magic (Dark, #4)",4.24,Fiction|Classics|Novels
5369,The Amber Room,3.83,Romance|Romance|Romantic Suspense|Mystery|Fiction|Romance|Contemporary Romance|Suspense
8598554,"The Omen Machine (Sword of Truth, #12; Richard and Kahlan, #1)",3.66,Womens Fiction|Chick Lit|Romance|Fiction|Contemporary
82356,The Comedy of Errors,3.74,Fiction|Animals|Dogs|Animals
105760,Zodiac,3.89,History|War|World War II|War|War|Military Fiction|Nonfiction
25613617,15th Affair (Women's Murder Club #15),4.04,Westerns|Fiction|Historical|Historical Fiction
19000,The Constant Gardener,3.78,Fiction|Contemporary|Young Adult
87745,Wish You Well,3.94,Historical|Historical Fiction|Christian Fiction|Fiction|Christian|Historical
31314,Barnyard Dance,4.25,Young Adult|Romance|Fantasy|Magic|Young Adult|Young Adult Fantasy|Fantasy|High Fantasy
18667817,"Field of Prey (Lucas Davenport, #24)",4.22,Fiction|Northern Africa|Egypt|Novels|Cultural|Africa
26154406,The Passenger,3.71,Fantasy|Young Adult|Paranormal|Vampires|Horror
18211536,"Rush Too Far (Rosemary Beach, #4; Too Far, #4)",4.25,Young Adult|Science Fiction|Dystopia|Fiction|Science Fiction
7968,"Red Prophet (Tales of Alvin Maker, #2)",3.78,Philosophy|Fiction|Spirituality|Religion|Classics|Unfinished|Literature|Science Fiction|Fantasy|Mythology|Occult|Mysticism
682751,Animalia,4.28,Fantasy|Animals
12755792,"A Hidden Fire (Elemental Mysteries, #1)",4.05,Paranormal|Vampires|Fantasy|Romance
139569,Stone Butch Blues,4.27,Sequential Art|Graphic Novels|Young Adult|Sequential Art|Comics|Fantasy|Fiction
18296030,Don't Look Back,4.11,Science Fiction|Steampunk|Young Adult|Fantasy|Fantasy|Paranormal|Historical|Historical Fiction|Paranormal|Vampires
23719378,"Girl Waits with Gun (Kopp Sisters, #1)",3.78,Romance|Romance|Contemporary Romance|Contemporary|New Adult
18736672,Astonish Me,3.57,Dark|Romance|Sociology|Abuse|New Adult|Romance|Contemporary Romance|Contemporary
899608,A Fish Out of Water,4.21,Sequential Art|Comics|Sequential Art|Graphic Novels|Superheroes|Dc Comics|Dc Comics|Superman|Comics|Superheroes|Comics|Comic Book
12016,"Look to Windward (Culture, #7)",4.16,New Adult|Romance|Academic|College|Contemporary|Romance|Contemporary Romance
8354134,The Running Dream,4.3,Fantasy|Mythology|Fiction|Historical|Historical Fiction|Cultural|India|Amish
17317675,"Epilogue (The Dark Duet, #3)",4.29,Nonfiction|Humor|Autobiography|Memoir|Audiobook|Biography
87632,Ultramarathon Man: Confessions of an All-Night Runner,3.94,Fantasy|Young Adult|Fiction|Fantasy|Magic
18007532,An Officer and a Spy,4.14,Short Stories|Fantasy|Lgbt|Fiction|Fantasy|Fairy Tales|Young Adult
20897517,In the Kingdom of Ice: The Grand and Terrible Polar Voyage of the USS Jeannette,4.18,Science Fiction|Fiction|Philosophy
170651,A Stranger Is Watching,3.91,Poetry|Plays|Fiction|Feminism|Cultural|African American|Drama|Race
80672,"Double Fudge (Fudge, #5)",3.96,History|Nonfiction|War|Military Fiction|War|World War II|Military|Military History|War
8462184,"The Morganville Vampires, Volume 3 (The Morganville Vampires, #5-6)",4.39,Historical|Historical Fiction|Young Adult|Fiction|Childrens|Historical|Childrens|Middle Grade
905885,Be Careful What You Wish For,3.75,Childrens|Fiction
2754510,Storm Born (Dark Swan #1),3.9,Paranormal|Vampires
9674335,"Locke & Key, Vol. 4: Keys to the Kingdom",4.44,Mystery|Fiction|Historical|Historical Fiction|Thriller|Historical
3347892,"Envy (Luxe, #3)",3.91,Young Adult|Realistic Fiction|Fiction|Sports and Games|Sports|Academic|School|Childrens|Middle Grade
10596724,"Horde (Razorland, #3)",4.28,Fantasy|Historical|Historical Fiction|Young Adult|Historical|Fiction
1476261,Girls of Riyadh,3.17,Fiction|Historical|Historical Fiction|Cultural|Australia
394772,The Mixed-Up Chameleon,4.21,Nonfiction|Animals|Biography
14461,Kitty and the Midnight Hour (Kitty Norville #1),3.66,Fantasy|Science Fiction|Dystopia|Fantasy|Paranormal|Science Fiction|Fantasy|Mythology
235773,Waiting,3.49,Romance|Romance|Contemporary Romance|Adult Fiction|Erotica|Contemporary
9650,Burmese Days,3.84,Fiction|European Literature|Dutch Literature|Literature|Classics
13157,The Jester,3.79,Fiction|Fantasy|Writing|Books About Books|Animals|Contemporary
160251,Ordinary People,3.9,Romance
20575446,In Real Life,3.8,Classics|Fiction|Literature
6058042,Bad Moon Rising (Dark-Hunter #18; Were-Hunter #4; Hellchaser #2),4.29,Fantasy|Fiction|Fantasy|High Fantasy|Fantasy|Epic Fantasy|Fantasy|Magic
388223,"Robin Hood, The Prince of Thieves",4.0,Fantasy|Childrens|Fiction
186103,"Peeps (Peeps, #1)",3.77,Fantasy|Fiction|Young Adult|Christian|Christian Fiction|Christian Fiction|Christian Fantasy
393145,"The Riddle (The Books of Pellinor, #2)",4.1,Romance|Sports and Games|Sports|Romance|Contemporary Romance|Contemporary|Contemporary Romance|Sports Romance|Adult Fiction|Erotica
6600807,"Jealousy (Strange Angels, #3)",4.15,Young Adult|Fantasy|Paranormal|Romance|Fantasy|Mystery
367802,Collected Poems,4.2,Nonfiction|History|Historical|Classics
27070127,Vinegar Girl,3.42,Novels
13501,"The Hedge Knight (The Hedge Knight Graphic Novels, #1)",4.11,Romance|Historical Romance|Romance|Historical|Historical|Historical Fiction|Historical|Medieval
15742039,"Breathe (Colorado Mountain, #4)",4.38,Fantasy|Young Adult|Romance
10305247,"The Blackhouse (Lewis Trilogy, #1)",4.04,Mystery|Classics|Fiction|Mystery|Crime|Cultural|France
105574,"Scandal in Spring (Wallflowers, #4)",4.02,Fiction
41490,On the Street Where You Live,3.85,Fantasy|Young Adult|Fiction|Childrens
1316617,"Succubus on Top (Georgina Kincaid, #2)",4.07,Fantasy|Animals
239105,"The Silent Blade (Forgotten Realms: Paths of Darkness, #1; Legend of Drizzt, #11)",4.1,Fantasy|Fiction|Fantasy|Epic Fantasy|Science Fiction Fantasy
253264,Inherit the Wind,3.96,Fantasy|Childrens|Middle Grade|Adventure|Fiction|Childrens|Young Adult
23316,Round Ireland with a Fridge,3.78,Historical|Historical Fiction|Fiction|Historical|European Literature|British Literature|English History|Tudor Period
8535273,"The Dark and Hollow Places (The Forest of Hands and Teeth, #3)",4.03,Science Fiction|Fantasy|Fiction|Science Fiction Fantasy
18127101,Uganda Be Kidding Me,3.63,Fiction|Historical|Historical Fiction|Mystery|Crime|Literature|Literature|American|New York
6464094,"This Book Is Not Good for You (Secret, #3)",4.29,Young Adult|Fantasy|Paranormal|Fantasy|Fantasy|Urban Fantasy
6386555,Eating the Dinosaur,3.75,Fantasy|Childrens|Middle Grade|Science Fiction|Adventure|Comics|Superheroes|Fiction
285500,The Declaration of Independence and The Constitution of the United States,4.44,Historical|Historical Fiction|Fiction|Historical
550454,"Aztec (Aztec, #1)",4.19,Nonfiction|History|Religion
25372801,All the Birds in the Sky,3.58,Thriller|Fiction|Mystery|Mystery|Crime
13516846,Dodger,3.9,Young Adult|Paranormal|Vampires|Fantasy|Fantasy|Paranormal|Romance
2915,"The River (Brian's Saga, #2)",3.77,Science Fiction|Fantasy|Fiction|Science Fiction Fantasy
13929,"Wildwood Dancing (Wildwood, #1)",4.09,Fiction|Humor|Fantasy|Young Adult
217433,Home Again,3.95,Fantasy|Young Adult|Fiction|Childrens|Adventure|Childrens|Middle Grade
761023,Books of Blood: Volume One (Books of Blood #1),4.0,Mystery|Fiction|Thriller|Suspense
13502963,"Indebted (The Premonition, #3)",4.37,Young Adult|Science Fiction|Dystopia|Fiction|Fantasy|Science Fiction
5053,The Man From St. Petersburg,3.84,Fiction|Contemporary
230003,"Daring to Dream (Dream Trilogy, #1)",4.01,Science Fiction|Steampunk|Fantasy|Science Fiction|Fiction|Horror|Zombies|Science Fiction|Alternate History|Young Adult|Horror
89160,"Judgment in Death (In Death, #11)",4.33,Romance|Romance|Contemporary Romance|Contemporary|Fiction|Womens Fiction|Chick Lit
74033,"Innocent in Death (In Death, #24)",4.36,Young Adult|Fantasy|Mythology|Mermaids|Romance|Fantasy|Paranormal
15833693,Waiting to Be Heard: A Memoir,3.8,Nonfiction|Travel|Biography|Mystery|Crime|Autobiography|Memoir
157055,"Once Upon a Marigold (Upon a Marigold, #1)",3.98,Asian Literature|Turkish Literature|Cultural|Turkish|Fiction|Roman
107778,"The Wedding (Lairds' Fiancées, #2)",4.18,Fiction|Cultural|Canada|Literature|Canadian Literature
17834904,"The Dead in Their Vaulted Arches (Flavia de Luce, #6)",4.16,Romance|Romance|Contemporary Romance|New Adult|Contemporary
616828,Heart of Darkness and The Secret Sharer,3.49,Romance|Thriller|Cultural|France
17860739,S.,3.84,Classics|Fiction|Adventure|Historical|Historical Fiction
22207,Lullabies for Little Criminals,3.95,Romance|Did Not Finish
14745338,"Fairest (An Unfortunate Fairy Tale, #2)",4.12,Romance|Young Adult|Fiction|Did Not Finish|Young Adult|Teen
716696,رباعيات خيام,4.18,Horror|Fantasy|Fiction|Thriller
12383869,"Sever (The Chemical Garden, #3)",3.8,Self Help|Relationships|Psychology|Nonfiction
13538992,"Fourth Grave Beneath My Feet (Charley Davidson, #4)",4.4,Romance|Adult Fiction|Humor|Christianity|Lds|Fiction
7389,"Runaways, Vol. 1: Pride and Joy (Runaways, #1)",4.02,Fantasy|Young Adult|Fantasy|Magic|Fiction
25295,"The Legend of Huma (Dragonlance: Heroes, #1)",4.03,Horror|Thriller|Fiction|Mystery|Suspense
89691,The Dogs of Babel,3.56,Young Adult|Fantasy|Fantasy|Paranormal|Romance
1027760,Madeline and the Bad Hat,4.27,Horror|Fiction|Thriller
11166890,"77 Shadow Street (Pendleton, #1)",3.29,Romance|Romance|Romantic Suspense|Romance|Contemporary Romance|Contemporary|Suspense|Mystery
47618,"Sir Thursday (The Keys to the Kingdom, #4)",3.94,Fantasy|Paranormal|Paranormal|Vampires|Fantasy|Romance|Romance|Paranormal Romance|Fantasy|Urban Fantasy
33418,"Parallel Worlds: A Journey Through Creation, Higher Dimensions, and the Future of the Cosmos",4.17,Religion|Nonfiction|Philosophy|Occult
74169,Facing Your Giants: A David and Goliath Story for Everyday People,4.43,Fantasy|Urban Fantasy|Fantasy|Fairies|Fae|Fantasy|Paranormal|Fiction|Fantasy|Magic|Mystery
30123388,"Fate (My Blood Approves, #2)",3.99,Classics|Fiction|Short Stories|Literature|Fantasy|European Literature|German Literature|Philosophy|Horror|Literature|20th Century|Academic|School
32127,Ina May's Guide to Childbirth,4.42,Mystery|Crime|Mystery|Fiction|Thriller|European Literature|Scandinavian Literature
905382,Anne Frank : The Biography,4.31,Fiction|Adventure|Thriller|Action
15733523,The Krishna Key,3.48,Science Fiction|Fiction
250,Tropic of Capricorn,3.85,Fantasy|Fiction|Fantasy|Epic Fantasy
920649,An Occurrence at Owl Creek Bridge,4.02,Childrens|Picture Books|Childrens|Academic|School
2761356,The Sweet Gum Tree,4.3,Mystery|Fantasy|Paranormal|Suspense|Romance|Romance|Romantic Suspense|Fiction
840163,"Flight of the Old Dog (Patrick McLanahan, #1)",4.08,Fantasy|Fantasy|Magic|Fantasy|Dragons|Fantasy|Urban Fantasy|Fiction|Fantasy|Paranormal
13374,A Complicated Kindness,3.64,Feminism|Nonfiction|Gender|Gender|Gender Studies|Sexuality
1729146,"Raven Rise (Pendragon, #9)",4.2,Psychology|Nonfiction|Philosophy|Self Help|Science
25813937,Glory over Everything: Beyond The Kitchen House,4.24,Fantasy|Fantasy|Epic Fantasy|Fiction|Adventure|Audiobook
1291211,"Class A (Cherub, #2)",4.26,Historical|Historical Fiction|Fiction|World War II|Holocaust|War|World War II|War|Classics
71784,"A New Song (Mitford Years, #5)",4.28,Young Adult|Fantasy|Fantasy|Paranormal|Paranormal|Witches|Fantasy|Magic|Romance
1747182,"Deeper Than the Dead (Oak Knoll, #1)",4.04,Romance|Romance|Contemporary Romance|Contemporary|Westerns
4703427,"Dust of Dreams (The Malazan Book of the Fallen, #9)",4.31,Classics|Fiction|Literature|Humor
17863,Accelerando (Singularity),3.87,Erotica|Bdsm|Adult Fiction|Erotica|Romance|Romance|Contemporary Romance|Adult
23209971,Girl at War,3.98,Romance|New Adult|Contemporary
164719,"Lord Loss (The Demonata, #1)",4.21,Young Adult|Fantasy|Fantasy|Paranormal|Paranormal|Witches|Romance|Fantasy|Magic
6460331,"Runaway (Airhead, #3)",3.93,Fantasy|Young Adult|Horror|Fiction
39796,"Sidetracked (Kurt Wallander, #5)",4.05,Fantasy|Young Adult|Fantasy|Magic|Romance|Fantasy|High Fantasy
15828714,"Sometimes It Lasts (Sea Breeze, #5)",4.28,Classics|Fiction|Science Fiction|Science Fiction|Dystopia
12143200,Drift: The Unmooring of American Military Power,4.07,Christian|Religion|Theology|Nonfiction|Religion|Christianity|Religion|Faith
18222699,"Graduation Day (The Testing, #3)",3.81,Mystery|Fiction|Thriller|Mystery|Crime
48183,The Honk and Holler Opening Soon,3.93,Paranormal|Vampires|Young Adult|Fantasy|Fantasy|Paranormal
32445,Strange Highways,3.83,Fantasy|Young Adult|Fiction|Childrens
15047,The Passion,4.12,Historical|Historical Fiction|Fiction|War|World War II|World War II|Holocaust|Historical|War
