books
book_id,book_title,book_rating,genres
,,,Fantasy|Horror|Science Fiction|Fiction
,,,Poetry
,,,History|Nonfiction|World War II|Holocaust|War|World War II|Biography|Autobiography|Memoir|War
,,,Fantasy|Urban Fantasy|Fantasy|Fantasy|Paranormal|Fiction|Paranormal|Ghosts
,,,Family|Fiction
,,,Fiction|Adventure|Thriller|Action
,,,Literature|Religion
,,,Mystery|Fiction|Gothic|Romance|Romance|Romantic Suspense|Gothic|Gothic Romance
,,,Historical|Historical Fiction|Romance|Fiction|Historical|Romance|Historical Romance|Cultural|Africa|Adventure
,,,Adventure|Survival|Nonfiction|Reference|Nature|Outdoors|Environment|Nature|How To|Environment|Adventure|Reference|Field Guides|Science
,,,Cultural|Israel|History|Politics|Nonfiction|Political Science|International Relations
,,,Poetry|Nonfiction
,,,Food and Drink|Food|Nonfiction|Food and Drink|Cookbooks
,,,Paranormal|Vampires|Fantasy|Paranormal|Young Adult|Fantasy|Fiction
,,,Fiction|Drama
,,,Romance|Fiction|Novels|Asian Literature|Indonesian Literature|Womens Fiction|Chick Lit
,,,Young Adult|Fiction|War|Cultural|Canada|Realistic Fiction
,,,Nonfiction|Religion|Theology|Christian|Religion|Christianity|Religion|Faith|Christian|Christian Living|Religion
,,,Fiction|Thriller|Mystery|Suspense
,,,Asian Literature|Indonesian Literature|Novels
,,,Horror|Horror|Zombies|Fiction|Apocalyptic|Post Apocalyptic|Science Fiction|Apocalyptic|Science Fiction
,,,Sequential Art|Manga|Manga|Yaoi|Romance|Yaoi|Boys Love|Lgbt
,,,Sequential Art|Manga|Paranormal|Vampires|Romance|Fantasy
,,,Christian Fiction|Fiction
,,,Animals|Horses|Childrens|Middle Grade|Fiction|Childrens|Young Adult
,,,Sequential Art|Manga|Manga|Shojo|Romance
,,,Fiction
,,,Leadership|Nonfiction|Business|Self Help
,,,Young Adult|Fiction|Adventure|Adventure|Survival|Realistic Fiction
,,,Health|Nonfiction|Food and Drink|Food|Health|Nutrition|Food and Drink|Cookbooks|Reference|Food and Drink|Diets
,,,Historical|Historical Fiction|Childrens|Young Adult|Fiction
,,,
,,,Science Fiction|Steampunk|Fantasy|Animals|Horses|Science Fiction|Dystopia
,,,Fiction|Humor|Mystery|Humor|Comedy|Mystery|Crime
,,,Fiction|Cultural|Canada|Fantasy
,,,Fiction|European Literature|Spanish Literature|Historical|Historical Fiction|Romance
,,,Science Fiction|Young Adult|Fantasy|Comics|Superheroes
,,,Thriller|Mystery|Fiction|Mystery|Crime|Suspense
,,,Glbt|Lesbian|Lgbt|Romance|Lesbian|Lesbian Fiction|Romance|Lesbian Romance|Mystery|Crime
,,,European Literature|French Literature|Cultural|France|Fiction
,,,
,,,Fantasy|Fiction|Fantasy|Epic Fantasy|Fantasy|Dragons
,,,History|Nonfiction|Travel|Politics
,,,Fantasy|Fiction|Science Fiction Fantasy|Romance
,,,Historical|Historical Fiction|Young Adult|Historical|Romance|Fiction
,,,Fiction|Mystery|Mystery|Crime
,,,Young Adult|Fantasy|Paranormal|Fantasy|Paranormal|Demons|Paranormal|Witches
,,,Young Adult|Science Fiction|Science Fiction|Dystopia|Fantasy
,,,Young Adult|Fantasy|Paranormal|Fantasy|Fantasy|Urban Fantasy|Fantasy|Magic
,,,Romance|Romance|Historical Romance|Historical|Historical|Regency|Historical Romance|Regency Romance|Historical|Historical Fiction
,,,Nonfiction
,,,Sequential Art|Graphic Novels|Sequential Art|Manga|Sequential Art|Comics|History|Cultural|Japan|War|Nonfiction
,,,Mystery|Fiction
,,,Fantasy|Novels|Light Novel|Sequential Art|Manga|Young Adult|Fiction
,,,History|Military|Military History|War|World War II|Nonfiction|War|War|Military Fiction
,,,Young Adult|Romance|Contemporary|Young Adult|High School|Sociology|Abuse
,,,
,,,Nonfiction|Animals|Cats|Autobiography|Memoir
,,,Religion|Theology|Religion|Christianity|Christian|Nonfiction|Religion|History|Philosophy
,,,Spirituality|Religion|Religion|Hinduism|Nonfiction
,,,Spirituality|Religion|Fiction
,,,Historical|Historical Fiction|Young Adult|Childrens
,,,History
,,,Fiction|Science Fiction|Dystopia|Science Fiction|Short Stories
,,,Biography
,,,Fiction|Food and Drink|Food|Cultural|Japan|Contemporary|Novels
,,,Nonfiction|Travel|Humor|Autobiography|Memoir
,,,Horror|Short Stories
,,,Christian|Nonfiction|Religion|Religion|Christianity|Spirituality
,,,Realistic Fiction|Young Adult|Fiction|Childrens|Middle Grade|Family
,,,Health|Nonfiction|Medical|Self Help|Medicine|Alternative Medicine|Food and Drink|Food
,,,Art|Nonfiction|History|Art|Art History
,,,Cultural|African American
,,,Fiction|Literature|Asian Literature|Did Not Finish
,,,Fantasy|Young Adult|Fantasy|Fairy Tales|Short Stories|Fantasy|Paranormal|Paranormal|Vampires
,,,Romance|Romance|Romantic Suspense|Contemporary|Mystery|Romance|Contemporary Romance|Suspense
,,,Nonfiction|Animals|Autobiography|Memoir|Humor|Biography|Cultural|Canada
,,,Media Tie In|Doctor Who|Science Fiction|Fiction|Fantasy
,,,Anthologies|Science Fiction|Fantasy|Paranormal|Fantasy
,,,Poetry|Philosophy|Classics|Fiction|Religion
,,,Religion|Religion|Atheism|Nonfiction|Philosophy|Biography|Autobiography|Memoir
,,,Nonfiction|Cultural|Australia|History|Biography|Historical|Autobiography|Memoir
,,,Historical|Historical Fiction|Cultural|Canada|Fiction|Historical
,,,Fiction|Thriller|War|Military Fiction|Spy Thriller|Espionage
,,,History|Biography|Nonfiction
,,,Sequential Art|Manga|Manga|Shojo|Sequential Art|Graphic Novels|Cultural|Japan|Young Adult
,,,Young Adult|Fiction|Childrens
,,,Romance|Christian Fiction
,,,Philosophy|Nonfiction|Politics|Poetry|Philosophy|Theory
,,,Parenting|Nonfiction
,,,Fantasy|Paranormal|Angels|Fiction|Fantasy|Paranormal|Romance
,,,Nonfiction|Biography|Biography|Autobiography|Autobiography|Memoir|Religion
,,,Nonfiction|Christian|Health|Self Help|Christian|Christian Living|Biography|Autobiography|Memoir|Christian|Christian Non Fiction|Inspirational|Audiobook
,,,Poetry|Classics|Fiction|Literature|European Literature|Irish Literature
,,,Sociology|Psychology|Philosophy|Nonfiction|Philosophy|Theory|Academic|Anthropology|Social Science|Science|Textbooks
,,,Philosophy|Nonfiction|Politics|Academic
,,,Horror|Short Stories|Fiction|Classics|Gothic|Literature|19th Century|Paranormal|Ghosts
,,,Science|Nonfiction|Environment|Environment|Climate Change|Biology|Ecology
,,,Christian|Nonfiction|Self Help|Romance|Inspirational|Religion
,,,Horror|Fiction|Thriller
,,,Horror|Young Adult|Paranormal|Ghosts|Mystery|Fantasy|Paranormal|Childrens|Middle Grade
,,,Fantasy|Young Adult|Fiction|Childrens
,,,Sequential Art|Comics|Humor|Graphic Novels Comics
,,,Womens Fiction|Chick Lit|Romance|Fiction|Contemporary
,,,Sequential Art|Comics|Humor|Graphic Novels Comics|Sequential Art|Bande Dessinée|Sequential Art|Graphic Novels
,,,Fiction|Novels|Humor|Contemporary
,,,Fiction|Short Stories|Classics|European Literature|British Literature
,,,Horror|Fiction|Paranormal|Vampires|Science Fiction|Classics|Mystery
,,,
,,,Fantasy|Adventure|Speculative Fiction
,,,Fantasy|Animals|Horses|Fiction|Animals|Animal Fiction
,,,Media Tie In|Star Wars|Science Fiction|Fiction|Young Adult|Fantasy
,,,Food and Drink|Cookbooks|Food and Drink|Cooking|Food and Drink|Food|Nonfiction|Reference
,,,Fantasy|Fiction|Heroic Fantasy|Sword and Sorcery
,,,Romance|Historical Romance|Romance|Historical|Novella
,,,Fiction|Asian Literature|Turkish Literature|Cultural|Turkish
,,,Young Adult|Fantasy|Paranormal|Paranormal|Ghosts|Romance
,,,Romance|Romance|Romantic Suspense
,,,Mystery|Mystery|Cozy Mystery|Mystery|Historical Mystery
,,,Fiction|Science Fiction|Humor|Humor|Comedy
,,,Poetry|Spirituality
,,,Nonfiction|Biography|Autobiography|Memoir|Travel|Short Stories|Biography|Autobiography|Cultural|Contemporary
,,,
,,,Young Adult|Historical|Fiction|Childrens
,,,Young Adult|Contemporary|Fiction|Young Adult|Young Adult Contemporary
,,,Sequential Art|Manga|Sequential Art|Graphic Novels|Science Fiction|Sequential Art|Comics|Young Adult
,,,Historical|Historical Fiction|Fiction|Literature|19th Century|Historical|Victorian
,,,
,,,Young Adult|Womens Fiction|Chick Lit|Fiction|Couture|Fashion|Contemporary
,,,Plays|Classics|Drama|Poetry|Fiction|Historical|Historical Fiction
,,,Humor
,,,Fantasy|Fantasy|Dragons|Young Adult|Adventure|Fiction|Fantasy|Magic
,,,Fantasy
,,,Sports and Games|Sports|Leadership|Nonfiction|Self Help
,,,Young Adult|Fantasy|Romance|Science Fiction|Time Travel|Science Fiction|Historical|Historical Fiction
,,,
,,,Young Adult|Humor|Science Fiction|Dystopia
,,,Short Stories|Fiction|Cultural|India|Asian Literature|Indian Literature
,,,Childrens|Classics|Young Adult
,,,Dark|Young Adult|Sociology|Abuse|Romance|Mystery
,,,Romance|Adult Fiction|Erotica|Erotica|Bdsm|Romance|Contemporary Romance|Contemporary|Romance|Erotic Romance
,,,Biography|Autobiography|Biography|Nonfiction
,,,Romance|Historical Romance|Romance|Historical|Medieval|Historical
,,,Fantasy|Animals|Adventure
,,,Christian Fiction|Historical|Historical Fiction|Romance|Christian|Fiction|Historical
,,,Horror|Childrens|Fiction
,,,Sports and Games|Sports|Biography|Nonfiction|Football
,,,Sports|Baseball|Sports and Games|Sports|Nonfiction|History
,,,Childrens
,,,
,,,Young Adult|Classics|Fiction|Historical|Historical Fiction|Childrens|Childrens|Middle Grade|Novels
,,,New Adult|Fantasy|Paranormal|Romance|Romance|Paranormal Romance|Fantasy
,,,Poetry
,,,Nonfiction|History|Sequential Art|Comics|Biography|Superheroes|Marvel
,,,
,,,Poetry|European Literature|Portuguese Literature
,,,Historical|Historical Fiction|Childrens|Fiction|Historical|Young Adult
,,,Christianity|Lds|Historical|Historical Fiction|Lds|Lds Fiction|Religion|Fiction
,,,Fantasy|Urban Fantasy|Fantasy|Paranormal|Paranormal|Shapeshifters|Fantasy|Magic|Fantasy|Paranormal|Vampires
,,,Classics|Fiction|Audiobook|Holiday|Christmas|Short Stories|Fantasy|European Literature|British Literature|Literature|Literature|19th Century|Historical|Historical Fiction
,,,Fiction|Novels
,,,Adult Fiction|Erotica|Erotica|Bdsm
,,,History|Nonfiction|War|World War II|Spy Thriller|Espionage|War
,,,Novels|Light Novel|Mystery|Fantasy|Fiction|Asian Literature|Japanese Literature|Thriller
,,,Nonfiction|Sociology|Abuse|Family Law|Fostering|Biography|Autobiography|Memoir
,,,Fiction|Novels|Magical Realism|Classics|Cultural|Latin American
,,,Art|Nonfiction|Art|Art History|Reference
,,,Historical|Historical Fiction|Historical|Fiction|Romance
,,,Fiction|European Literature|British Literature|Novels|Literary Fiction
,,,Romance|Romance|Contemporary Romance|Contemporary|New Adult
,,,Fiction|European Literature|Irish Literature
,,,Thriller|Fiction|Mystery|Mystery|Crime
,,,Science Fiction|Space|Space Opera|Fiction
,,,Fantasy|Romance
,,,Christian|Christian|Christian Living|Religion|Theology|Religion|Christianity|Nonfiction|Religion|Faith
,,,Travel|Nonfiction|Autobiography|Memoir|Cultural|Canada
,,,Plays|Cultural|France|Classics|Plays|Theatre|European Literature|French Literature|Philosophy
,,,Nonfiction|Biography|Autobiography|Memoir|History|Christian
,,,History
,,,Media Tie In|Buffy The Vampire Slayer|Fantasy|Paranormal|Vampires|Young Adult|Fiction
,,,Fantasy|Young Adult|Fantasy|Magic|Fiction|Historical|Historical|Historical Fiction|Mystery
,,,Mystery|Fiction|Childrens
,,,Science Fiction|Fiction|Fantasy|Science Fiction|Aliens
,,,
,,,Poetry
,,,Fantasy|Urban Fantasy|Fantasy|Fantasy|Paranormal|Paranormal|Demons|Mystery|Paranormal|Ghosts
,,,Crime|True Crime|Nonfiction|Mystery|Crime|Biography
,,,Philosophy|Reference|Nonfiction
,,,Young Adult|Science Fiction|Dystopia|Fiction
,,,Sequential Art|Manga|Fantasy|Fantasy|Magic
,,,Fantasy|Paranormal|Fantasy|Paranormal|Vampires|Shapeshifters|Werewolves|Romance|Paranormal|Witches
,,,Romance|Romance|Contemporary Romance|Contemporary
,,,Classics|Fantasy|Mythology|Poetry|Fiction|Fantasy|Literature|Epic|Adventure|Cultural|Greece|Literature|Ancient
,,,Horror
,,,Spirituality|Philosophy|Fiction
,,,
,,,Fantasy|Mystery|Fiction|Romance
,,,Dark|Romance
,,,Nonfiction|Science|History|Science|Biology|Animals
,,,
,,,Short Stories|Fantasy|Fairy Tales|Literature|21st Century
,,,Historical|Historical Fiction|Fiction|Military History|Civil War|War|Historical|Literature
,,,Poetry|Fiction|Classics|Romance|Literature|Novels|Cultural|Iran
,,,Romance|M M Romance|Fantasy|Paranormal|M M Romance|M M Paranormal
,,,Young Adult|Teen
,,,Young Adult|Science Fiction|Fiction|Fantasy
,,,Fantasy|Heroic Fantasy|Sword and Sorcery|Adventure|Fantasy|Epic Fantasy
,,,Fantasy|Fiction|Science Fiction|Science Fiction Fantasy
,,,
,,,Art|Nonfiction
,,,Childrens|Fiction
,,,Fantasy|Young Adult|Science Fiction|Fiction
,,,Nonfiction|Politics|European Literature|German Literature|Cultural|Germany
,,,Contemporary|Young Adult|Romance|Realistic Fiction
,,,New Adult|Romance|Novella|Contemporary|Romance|Contemporary Romance
,,,Young Adult|Mystery|Contemporary|Romance|Realistic Fiction
,,,Childrens|Food and Drink|Cooking
,,,Nonfiction|Biography|Crime|True Crime|Autobiography|Memoir|Biography|Autobiography|History|Mystery|Mystery|Crime|European Literature|British Literature|Contemporary
,,,Historical|Historical Fiction|Fiction|Cultural|India|Historical|Romance
,,,Biography
,,,Fantasy|Paranormal|Romance|Romance|Paranormal Romance|Fantasy|Fantasy|Urban Fantasy|Fantasy|Mythology|Did Not Finish
,,,Romance|Romance|Contemporary Romance|Contemporary
,,,Parenting|Nonfiction|Reference|Health
,,,Fiction|Cultural|Portugal|European Literature|Portuguese Literature|War|Cultural|Africa
,,,Fiction|Humor|Classics|Humor|Comedy|European Literature|British Literature
,,,Fantasy|Urban Fantasy|Fantasy|Fantasy|Paranormal|Paranormal|Demons|Fiction|Fantasy|Magic
,,,Romance|Romantic Suspense|Romance|Suspense|Mystery|Contemporary
,,,
,,,Fantasy|Young Adult|Romance|Fiction
,,,Nonfiction|Science|Science|Chemistry|Psychology
,,,Historical|Historical Fiction|Fiction|Historical
,,,Romance|Adult Fiction|Erotica
,,,Nonfiction|History|War|World War II|Biography|Historical|War
,,,Fantasy|Urban Fantasy|Fantasy|Paranormal|Paranormal|Vampires|Romance|Paranormal Romance|Romance|Fantasy
,,,Shapeshifters|Werewolves|Fantasy|Paranormal|Fantasy|Young Adult|Romance
,,,Cultural|Russia|Classics|Novels|Literature|Russian Literature|Fiction|Literature
,,,Paranormal|Shapeshifters|Romance|Fantasy|Paranormal|Romance|Paranormal Romance
,,,Fantasy|Fiction|Science Fiction Fantasy|Fantasy|Epic Fantasy
,,,Romance|M M Romance|Music|Contemporary|Disability
,,,Fantasy|Fantasy|Urban Fantasy|Fiction|Action|Adventure
,,,Fiction|Historical|Historical Fiction|Contemporary
,,,Nonfiction|European Literature|Spanish Literature|Humanities|Language
,,,Shapeshifters|Werewolves|Fantasy|Paranormal|Young Adult|Romance|Fantasy
,,,Christian|Religion|Faith|Religion|Nonfiction
,,,Fantasy|Young Adult|Fantasy|Paranormal
,,,Amish|Christian Fiction|Romance|Christian Fiction|Amish Fiction|Fiction|Christian
,,,
,,,Christian|Nonfiction|Christian|Christian Non Fiction|Religion
,,,Fiction|Cultural|France|European Literature|French Literature
,,,Alcohol|Beer|Nonfiction|Beer|Brewing|Food and Drink|Food|Reference
,,,Historical|Historical Fiction|Historical|Romance|Fiction
,,,Poetry|Nobel Prize
,,,Fantasy|Childrens|Historical|Historical Fiction|Fiction
,,,Romance
,,,Philosophy
,,,Classics|European Literature|German Literature|Plays|Drama|Academic|School|Fiction
,,,Mystery|Mystery|Crime|Fiction|Contemporary|Adult
,,,Fiction|Historical|Historical Fiction|European Literature|British Literature|Novels
,,,Sequential Art|Manga|Sequential Art|Comics|Manga|Shonen
,,,Fiction|Contemporary|Humor|Romance
,,,Philosophy|Nonfiction|Self Help|Business|Self Help|Personal Development|Psychology
,,,Fiction|European Literature|Italian Literature|Music
,,,Short Stories|Classics|Fiction|Literature
,,,Historical|Historical Fiction|Young Adult|Fantasy|Paranormal|Fantasy|Historical|Romance
,,,Fantasy|Paranormal|Romance|Paranormal Romance|Paranormal|Vampires|Romance|Paranormal|Shapeshifters
,,,Romance|M M Romance|Romance|Contemporary|New Adult|Academic|College|Did Not Finish
,,,Horror|Fantasy|Fiction|Fantasy|Urban Fantasy|Thriller
,,,Novels|Fiction
,,,Cultural|Japan|Fantasy|Mythology|Folklore|Short Stories|Fantasy|Fiction|Fantasy|Fairy Tales
,,,Romance|New Adult|Contemporary|Romance|Contemporary Romance|Music
,,,Short Stories|Fiction|European Literature|British Literature
,,,Sequential Art|Graphic Novels|Sequential Art|Comics|Fantasy|Childrens|Superheroes|Marvel|Classics|Fiction
,,,Fiction|Urban
,,,Young Adult|Science Fiction|Dystopia|Science Fiction|Fantasy
,,,Young Adult|Paranormal|Angels|Fantasy|Fantasy|Paranormal|Romance
,,,Historical|Georgian|Fiction|Contemporary|Childrens
,,,
,,,Young Adult|Fantasy|Paranormal|Romance|Fantasy|Contemporary|Science Fiction
,,,Novels|Light Novel|Sequential Art|Manga|Fantasy|Cultural|Japan|Fiction|Asian Literature|Japanese Literature
,,,Fiction|Historical|Historical Fiction|Short Stories
,,,Fantasy|Womens Fiction|Chick Lit|Fantasy|Paranormal|Romance|Fantasy|Magic|Fantasy|Urban Fantasy|Fiction
,,,Historical|Historical Fiction|Childrens|Middle Grade|Historical|Adventure|Fiction|Childrens
,,,Romance|M M Romance|Romance|Contemporary|Gay Romance|Gay For You
,,,Fantasy
,,,Fiction|Christian Fiction|Spirituality
,,,Romance|New Adult|Romance|Contemporary Romance|Contemporary|Sociology|Abuse
,,,Fantasy|Young Adult|Horror|Fiction
,,,Romance|Romance|Historical Romance|Historical|Historical Fiction|Historical|European Literature|Swedish Literature
,,,Nonfiction|History|War|Politics|Writing|Journalism
,,,Mystery|Fiction|Mystery|Crime|Thriller
,,,Mystery|Fiction|Mystery|Crime|Thriller
,,,Fantasy|Paranormal|Shapeshifters|Werewolves|Young Adult|Romance|Fantasy
,,,Fantasy|European Literature|Danish|Childrens
,,,Fantasy|Young Adult|Short Stories|Fantasy|Paranormal
,,,Sequential Art|Comics|Sequential Art|Graphic Novels|Graphic Novels Comics|Young Adult|Superheroes|Marvel
,,,Young Adult|Contemporary|Thriller|Mystery|Romance
,,,Romance
,,,Romance|Romance|Romantic Suspense|Suspense|War|Military Fiction|Contemporary|Romance|Contemporary Romance
,,,Romance|New Adult|Contemporary|Romance|Contemporary Romance
,,,Historical|Historical Fiction|Fiction|Historical|European Literature|Swedish Literature|Historical|Medieval
,,,Science Fiction|Science Fiction|Dystopia|Young Adult
,,,Nonfiction|Science|History|Childrens|Juvenile|Childrens|Middle Grade|Young Adult|Teen|Academic|School|Childrens
,,,Young Adult|Fantasy|Fantasy|Mythology|Fantasy|Paranormal|Romance
,,,Fiction|Short Stories|Fantasy|Childrens
,,,
,,,
,,,Childrens|Childrens|Chapter Books
,,,Fiction|Northern Africa|Egypt|Novels|Literature
,,,Sequential Art|Comics|Sequential Art|Graphic Novels|Dc Comics|Batman|Superheroes|Dc Comics|Comics|Comic Book
,,,Adventure|Thriller|Fiction|Action|Mystery
,,,Romance|Asian Literature|Indonesian Literature|Fiction
,,,
,,,Historical|Historical Fiction|Romance|Fiction|Biblical Fiction|Historical
,,,Religion|Theology|Christian|Nonfiction|Religion|Christianity|Religion|Philosophy|Writing|Essays|Religion|Faith|Spirituality|Classics
